,id,neighbourhood_cleansed
19052,778731232719316057,Pacífico
19053,778747787754016876,Universidad
19054,778793052116432884,Acacias
19055,778793364759122546,Acacias
19056,778795850717724908,Embajadores
19057,778805084606151259,Acacias
19058,778816554288605324,Zofío
19059,778946948291269363,Palacio
19060,778950138681379417,Embajadores
19061,778951618958322478,Guindalera
19062,779066507252270180,Cuatro Caminos
19063,779122947164972253,Palomeras Bajas
19064,779137637070652964,Bellas Vistas
19065,779183933341729533,Almendrales
19066,779217599143949332,Valdefuentes
19067,779229080698072314,Aluche
19068,779457213401359857,Almenara
19069,779458926918428870,Pradolongo
19070,779470335047416072,Trafalgar
19071,779497053779064997,Valdefuentes
19072,779510024517117000,Imperial
19073,779569081442911988,Pueblo Nuevo
19074,779572243510396266,Adelfas
19075,779648030302525379,Numancia
19076,779673753266794001,Justicia
19077,779735964693368294,Universidad
19078,779738084604286145,Concepción
19079,779828996031642195,Cortes
19080,779855704001666595,Justicia
19081,780137694165359936,Valdefuentes
19082,780166122922379705,Trafalgar
19083,780173528014755781,Cuatro Caminos
19084,780178771242299908,Trafalgar
19085,780182918615408517,Embajadores
19086,780199085641204814,Pueblo Nuevo
19087,780199514795916314,Pueblo Nuevo
19088,780205811372370516,Pacífico
19089,780222047894972753,Pinar del Rey
19090,780228999163836451,Cortes
19091,780230250883790578,Embajadores
19092,780242781393126619,Goya
19093,780242804875593044,Goya
19094,780281142182756633,Castilla
19095,780292910296267265,Los Rosales
19096,780314828103623198,Trafalgar
19097,780325020069234563,Pueblo Nuevo
19098,780330922754983258,Embajadores
19099,780359988896873187,Timón
19100,780379371117825552,Rejas
19101,780393388887953638,Embajadores
19102,780399039136076465,Cortes
19103,780419612018090562,Peñagrande
19104,780422550290137149,Vista Alegre
19105,780494525338685618,Pacífico
19106,780507594477362209,Prosperidad
19107,780540458573012616,Cortes
19108,780868307527115574,Embajadores
19109,780871369365374092,Jerónimos
19110,780905883312526604,Palacio
19111,780962253564692138,Universidad
19112,780967117614087296,Guindalera
19113,780974299732066826,Puerta del Angel
19114,780995617520432144,Sol
19115,781003630511634596,Palos de Moguer
19116,781043643764792160,Embajadores
19117,781059489537508365,Comillas
19118,781085542885200758,San Diego
19119,781100322228217663,Prosperidad
19120,781136662439171192,Justicia
19121,781136669307953842,Justicia
19122,781138546861486118,Pinar del Rey
19123,781138656557997066,Embajadores
19124,781144318792634811,Comillas
19125,781152615810135002,Comillas
19126,781163935369507521,Sol
19127,781207149625042273,Universidad
19128,781299564020042612,Sol
19129,781630039706269507,Embajadores
19130,781683089335308270,Lista
19131,781705096698578158,Embajadores
19132,781727442848174920,Pueblo Nuevo
19133,781729254627713547,Castillejos
19134,781747150021603888,Cuatro Caminos
19135,781769359407360072,Numancia
19136,781803030054855119,Pacífico
19137,781820865742477774,Bellas Vistas
19138,781844345718181940,Jerónimos
19139,781861928665629341,Prosperidad
19140,781905314490887839,Pacífico
19141,781907979447422023,Aeropuerto
19142,781916471087523791,Embajadores
19143,781954585735342847,Estrella
19144,782189254297039990,Justicia
19145,782279096314726434,Chopera
19146,782333744819953463,Recoletos
19147,782349048844565340,Embajadores
19148,782368122300102825,Lista
19149,782368327580701676,Palomeras Sureste
19150,782380991722857157,Entrevías
19151,782383873909909745,Recoletos
19152,782392414176857907,Justicia
19153,782393019113129282,Lista
19154,782402536605430808,Entrevías
19155,782421414659098707,Vinateros
19156,782423575730303352,Almendrales
19157,782467820787978877,La Paz
19158,782503856086224913,Palacio
19159,782516759005487796,Castellana
19160,782538364108365710,Puerta del Angel
19161,782565421274548564,Palacio
19162,782608665089249850,Justicia
19163,782613967696677665,Embajadores
19164,782614083094388543,Embajadores
19165,782614209728508954,Embajadores
19166,782614306353730539,Palacio
19167,782626371247516544,Ventas
19168,782627516259047353,Palacio
19169,782640545591237848,Palacio
19170,782650883998672442,Embajadores
19171,782822744964458209,Embajadores
19172,783002684811656272,Almagro
19173,783002991193755622,Justicia
19174,783034165793211674,Simancas
19175,783109156638631885,Delicias
19176,783114959786087998,Trafalgar
19177,783192162311907843,Pueblo Nuevo
19178,783192249980609373,Pueblo Nuevo
19179,783192440544305307,Pueblo Nuevo
19180,783192613629140898,Pueblo Nuevo
19181,783192780939318406,Pueblo Nuevo
19182,783192887689942799,Pueblo Nuevo
19183,783192953923578975,Pueblo Nuevo
19184,783193022851949772,Pueblo Nuevo
19185,783193145192214439,Pueblo Nuevo
19186,783193360457969407,Pueblo Nuevo
19187,783193377583913161,Pueblo Nuevo
19188,783219652539455675,Puerta del Angel
19189,783226397262510384,Embajadores
19190,783350326780265939,Justicia
19191,783370499799588825,Justicia
19192,783408411607204836,Comillas
19193,783788719129979796,Concepción
19194,783813337836111952,Palacio
19195,783814734274182306,San Isidro
19196,783834353397074373,San Isidro
19197,783874089898977728,Trafalgar
19198,783880285540134563,Pacífico
19199,783937743756433847,Trafalgar
19200,783947890984689010,Sol
19201,784458491085547998,Rios Rosas
19202,784477703904252282,Apostol Santiago
19203,784525263385533882,Universidad
19204,784559659377978928,Chopera
19205,784574929112486315,Casco Histórico de Vallecas
19206,784577532295762429,Opañel
19207,784724309221950335,Palacio
19208,784741075196692838,Palacio
19209,784759985074352371,Apostol Santiago
19210,784785780308428446,Pinar del Rey
19211,784818418642361861,Embajadores
19212,784861052642299647,Hispanoamérica
19213,784862856028711383,Berruguete
19214,785119170088325288,Pacífico
19215,785185447989228725,Palomeras Sureste
19216,785200313858370811,Palomeras Sureste
19217,785285390792672395,Embajadores
19218,785297649338555569,Simancas
19219,785310554120332382,Vallehermoso
19220,785311424712290806,Universidad
19221,785330594773827124,Palacio
19222,785383099733209082,Casco Histórico de Barajas
19223,785390710686996496,Hispanoamérica
19224,785425490512391343,Cortes
19225,785434040881501000,Embajadores
19226,785449949308657093,Abrantes
19227,785452557392247132,Palos de Moguer
19228,785455529019835859,Universidad
19229,785476946925287184,Prosperidad
19230,785504464928753557,Embajadores
19231,785504757439118199,Embajadores
19232,785510722646348348,Lucero
19233,785522058432989929,Universidad
19234,785548260498956030,Palos de Moguer
19235,785551516092528853,San Andrés
19236,785557222404593353,Hispanoamérica
19237,785602691114232672,Justicia
19238,785603046811208307,Vista Alegre
19239,785669251948367106,Pacífico
19240,785956460452121603,Sol
19241,786019805363512566,Fuente del Berro
19242,786029284796551361,Embajadores
19243,786054830857507781,Castillejos
19244,786093210580812783,Canillejas
19245,786100911810163049,Embajadores
19246,786104851412612375,Argüelles
19247,786144211343920896,Almenara
19248,786152909321109689,Almenara
19249,786170087200462851,Embajadores
19250,786178335250910959,Castellana
19251,786185717493327092,Justicia
19252,786211856609321961,Universidad
19253,786212150291575555,Cuatro Caminos
19254,786271908356644733,Concepción
19255,786292139767125519,Cuatro Caminos
19256,786292976708088663,Universidad
19257,786308085981602093,Cortes
19258,786384763139247372,Casco Histórico de Barajas
19259,786601467210666408,Embajadores
19260,786693941366999955,Palacio
19261,786735664413305972,Timón
19262,786785882312495133,Embajadores
19263,786834954925651400,Acacias
19264,786862218425453856,Palacio
19265,786888575387504178,Arapiles
19266,786914515699929559,Valverde
19267,786952302169449326,Embajadores
19268,787082159674866483,Embajadores
19269,787090238636652720,Arapiles
19270,787190886517839220,Sol
19271,787406566153281526,Chopera
19272,787459217786159604,Embajadores
19273,787464907944471907,Argüelles
19274,787498051434476719,Moscardó
19275,787505998260344415,Vallehermoso
19276,787539563149733970,Cortes
19277,787560679821324464,Imperial
19278,787562928471772259,Cortes
19279,787573076488743644,Cortes
19280,787594565320282321,Valdefuentes
19281,787595665085172768,Comillas
19282,787606136732163922,Embajadores
19283,787638571871355024,Almagro
19284,787649595042377267,Delicias
19285,787670329591151997,Numancia
19286,787677383685842128,Prosperidad
19287,787684067952805094,Palomeras Bajas
19288,787686823163908766,Universidad
19289,787801402515777662,Embajadores
19290,788058739069149826,Cortes
19291,788060752889823033,Ciudad Jardín
19292,788061048361277959,Guindalera
19293,788089195372997353,Sol
19294,788117534458282965,Argüelles
19295,788143327628801125,Justicia
19296,788168821122675346,Cortes
19297,788181377205718500,Ventas
19298,788242952698353566,Puerta del Angel
19299,788298920411798876,Casco Histórico de Vallecas
19300,788352529538670845,Universidad
19301,788378184634490546,Sol
19302,788881231417429524,Embajadores
19303,788956119737429109,Cortes
19304,788981603999318211,Universidad
19305,788988229373726527,Aluche
19306,789042306505926697,Chopera
19307,789093746113293904,Embajadores
19308,789103062080405292,Trafalgar
19309,789590952372194480,San Pascual
19310,789619194512148238,Justicia
19311,789622261879391729,Justicia
19312,789758682224664296,Palomeras Sureste
19313,789848522010915931,Valdezarza
19314,789872961656095037,Justicia
19315,789876591664852064,Cuatro Caminos
19316,789877058946064795,Justicia
19317,789956984287476654,Universidad
19318,790050552766978581,Embajadores
19319,790526547377479523,Castellana
19320,790573057116582947,Numancia
19321,790587074550125685,Universidad
19322,791035624835973500,Nueva España
19323,791045136270425634,Gaztambide
19324,791045390178301961,Palos de Moguer
19325,791045655273416353,Goya
19326,791046098057818859,Justicia
19327,791047406648216497,Embajadores
19328,791047547531589279,Embajadores
19329,791047637485815200,Embajadores
19330,791048045294497568,Embajadores
19331,791058530659972106,Chopera
19332,791059300963650030,Embajadores
19333,791080648605359988,Trafalgar
19334,791081452799087899,Chopera
19335,791155637589407408,Embajadores
19336,791162135449504254,Numancia
19337,791173433599438222,Palacio
19338,791173601832892718,Palacio
19339,791173864379065027,Justicia
19340,791173869333483608,Ventas
19341,791198281939768099,Acacias
19342,791222682847756314,Entrevías
19343,791229321079340009,Universidad
19344,791229590570600451,Castellana
19345,791229595559713142,Arapiles
19346,791229808061772529,Palos de Moguer
19347,791230082695824079,Rios Rosas
19348,791230282577390230,Universidad
19349,791274531248167681,Cortes
19350,791275588205249541,Palos de Moguer
19351,791370054633324447,Sol
19352,791387823752090215,Pacífico
19353,791463256890117911,Embajadores
19354,791593755534322020,Goya
19355,791654712413909805,Argüelles
19356,791726503367795010,Simancas
19357,791743707578581073,Justicia
19358,791749648212159749,Ambroz
19359,791830582818899528,Palacio
19360,791837962994213587,Numancia
19361,791841606288597823,Palacio
19362,791843200362197905,Imperial
19363,791850451207002450,Palacio
19364,791863693884122429,Trafalgar
19365,791902394790681406,Puerta del Angel
19366,791942740891339267,Embajadores
19367,791946049512096821,Comillas
19368,791956622051065970,Cortes
19369,791961062466707651,Comillas
19370,791965876590365652,Valdefuentes
19371,791966805456048067,Comillas
19372,791969073772217645,Pinar del Rey
19373,792005594301874099,Rejas
19374,792067405184673331,Numancia
19375,792102604867165118,San Andrés
19376,792130308994895980,Bellas Vistas
19377,792168787720605177,Justicia
19378,792218554505359803,Sol
19379,792222451016379944,Sol
19380,792472550189979477,Berruguete
19381,792487083457177952,Vallehermoso
19382,792494495760642527,Embajadores
19383,792566863405836653,Embajadores
19384,792575444303783345,Lucero
19385,792581160733750479,Rios Rosas
19386,792601654172170736,Lucero
19387,792636585078555168,Embajadores
19388,792640205674349781,Numancia
19389,792695041810037817,Acacias
19390,792696342937570648,Recoletos
19391,792702708533372890,Universidad
19392,792702760333955940,Universidad
19393,792815976749755197,Sol
19394,792869271971555026,Sol
19395,792967003104213815,Los Rosales
19396,793184986596443834,Universidad
19397,793209618742766800,Timón
19398,793209917660098155,Cortes
19399,793249197616272563,El Viso
19400,793253466457287475,Timón
19401,793262014968354809,Trafalgar
19402,793282976068000754,Palacio
19403,793286200617880488,Embajadores
19404,793286492753059869,Palomeras Bajas
19405,793289012787407234,El Viso
19406,793297014068770195,Embajadores
19407,793324575957732271,Cortes
19408,793359617160232258,Pinar del Rey
19409,793510195586895638,El Viso
19410,793535144303985305,Arapiles
19411,793574757394899476,Vista Alegre
19412,793608626273295966,Valdezarza
19413,793608632083789259,Valdezarza
19414,793646020882622024,Palacio
19415,793937576247951990,Embajadores
19416,793978077422357327,Universidad
19417,793980976514756188,Embajadores
19418,794034586215553862,Universidad
19419,794134106232494008,Ibiza
19420,794667624527197728,Guindalera
19421,794683515671838837,Guindalera
19422,794765025634229841,Los Rosales
19423,794994433114766111,Cortes
19424,795021233455118532,Rios Rosas
19425,795028440067994497,Los Angeles
19426,795325726580127384,Argüelles
19427,795355958374161082,Castillejos
19428,795405693750606575,Ventas
19429,795422625195642122,Pueblo Nuevo
19430,795428335697217464,Hispanoamérica
19431,795428343626537539,Hispanoamérica
19432,795492717556591773,Argüelles
19433,795495473700141817,Hispanoamérica
19434,795521228580287394,Argüelles
19435,795526643191503737,Fuente del Berro
19436,795533290213745854,Embajadores
19437,795534923521847875,Embajadores
19438,795571236195244346,Embajadores
19439,795571462454573785,Palacio
19440,795626592754456391,Embajadores
19441,795642034068019915,Universidad
19442,795658582967254318,Delicias
19443,795686237234131327,Justicia
19444,795692559950213624,Imperial
19445,795693613615535035,Universidad
19446,795756327264670531,Ciudad Jardín
19447,796104810896843482,San Isidro
